# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.923577370692544,0.81,-179.963052694196,0,3.0,0.4971179413144539,0.0,0.0,0.0
 0.041797576076755674,1.9209568151885643,0.8099983101289515,-179.963052694196,0.12539272823026704,3.0000000000000004,0.4971179413144539,0.0,4.324516985991032,0.0
 0.058982926273973627,1.918358897748252,0.8099932650920475,-179.88873435535797,0.17694877882192087,2.9999999999999982,0.5046604457273082,0.0,5.709447388139235,0.0
 0.07208291271611499,1.9157834702569014,0.8099849017536507,-179.8139406719812,0.21624873814834497,3.000000000000002,0.5123003709127733,0.0,6.860402937459109,0.0
 0.0830543262837484,1.9132303845998078,0.8099732569781236,-179.7386723541137,0.2491629788512452,2.9999999999999987,0.5200376032165807,0.0,7.887635721885432,0.0
 0.09265695658783116,1.9106994926622656,0.8099583676298291,-179.6629303043032,0.2779708697634935,3.000000000000003,0.5278719364489449,0.0,8.837068168422109,0.0
 0.10128138693020426,1.90819064632957,0.8099402705731295,-179.58671562545382,0.3038441607906128,3.0000000000000018,0.5358030639795778,0.0,9.733210778126445,0.0
 0.1091601844023032,1.9057036974870152,0.8099190026723876,-179.5100296289797,0.32748055320690966,3.0000000000000036,0.5438305754322578,0.0,10.590975050916315,0.0
 0.11644523469224195,1.9032384980198962,0.809894600791966,-179.4328738431143,0.34933570407672593,3.0,0.5519539490110065,0.0,11.420218372090604,0.0
 0.12324228699342551,1.9007948998135078,0.8098671017962272,-179.35525002154824,0.36972686098027663,3.000000000000002,0.5601725464181289,0.0,12.227845361776199,0.0
 0.12962851997075908,1.8983727547531448,0.8098365425495341,-179.27716015225715,0.38888555991227736,3.0000000000000044,0.5684856036278944,0.0,13.018903335540069,0.0
 0.13566233738462372,1.8959719147241019,0.809802959916249,-179.19860646660175,0.4069870121538713,3.0000000000000044,0.5768922277467429,0.0,13.797204479908062,0.0
 0.14138922343724117,1.8935922316116738,0.8097663907607345,-179.11959144870067,0.42416767031172364,3.0,0.5853913857807639,0.0,14.565702830911658,0.0
 0.14684543825836432,1.891233557301155,0.8097268719473536,-179.04011784503456,0.4405363147750931,2.999999999999995,0.593981901318635,0.0,15.326734551009656,0.0
 0.15206045457208453,1.888895743677841,0.8096844403404685,-178.96018867431496,0.4561813637162537,2.9999999999999947,0.6026624420203993,0.0,16.08217744537105,0.0
 0.15705862331609988,1.886578642627026,0.8096391328044421,-178.87980723767183,0.47117586994829974,3.0000000000000058,0.6114315165358658,0.0,16.83356050621216,0.0
 0.16186034714781058,1.8842821060340047,0.8095909862036368,-178.7989771290166,0.48558104144343184,2.9999999999999942,0.6202874620436853,0.0,17.58214122362026,0.0
 0.16648292878876422,1.8820059857840719,0.8095400374024153,-178.71770224578765,0.49944878636629275,3.0,0.6292284381740754,0.0,18.328961510796187,0.0
 0.17094119806189437,1.8797501337625229,0.8094863232651404,-178.6359867998757,0.5128235941856832,3.0000000000000124,0.6382524173489506,0.0,19.074888928359073,0.0
 0.17524798439758507,1.8775144018546515,0.8094298806561745,-178.55383532888422,0.5257439531927554,3.0,0.6473571746334115,0.0,19.820647629364853,0.0
 0.17941447899349214,1.8752986419457534,0.8093707464398802,-178.47125270764909,0.5382434369804765,2.9999999999999867,0.6565402780545875,0.0,20.566841911019612,0.0
 0.18345051660906603,1.8731027059211227,0.8093089574806203,-178.38824416006264,0.5503515498271981,2.9999999999999933,0.6657990819395992,0.0,21.31397438964586,0.0
 0.18736479779474952,1.8709264456660544,0.8092445506427571,-178.30481527111712,0.5620943933842485,2.9999999999999716,0.6751307119606887,0.0,22.06246012046899,0.0
 0.19116506627466873,1.8687697130658432,0.8091775627906537,-178.2209719993318,0.5734951988240061,3.0,0.6845320569869379,0.0,22.812637738146723,0.0
 0.19485825208466587,1.8666323600057841,0.8091080307886722,-178.1367206893487,0.5845747562539976,3.0000000000000075,0.6939997590766607,0.0,23.56477821434411,0.0
 0.1984505882251807,1.8645142383711715,0.8090359915011756,-178.0520680849261,0.5953517646755421,3.0000000000000075,0.7035301993536665,0.0,24.319091867517937,0.0
 0.201947706591045,1.8624152000473002,0.8089614817925264,-177.96702134211503,0.605843119773135,3.0,0.7131194900406603,0.0,25.075733913764598,0.0
 0.20535471751384682,1.8603350969194654,0.8088845385270871,-177.8815880427736,0.6160641525415405,3.0,0.7227634592386247,0.0,25.834808906561438,0.0
 0.208676276218808,1.8582737808729612,0.8088051985692203,-177.79577620835897,0.626028828656424,2.9999999999999916,0.7324576403515157,0.0,26.59637427897563,0.0
 0.21191663873889374,1.8562311037930828,0.8087234987832888,-177.70959431397523,0.6357499162166812,3.0,0.742197260536082,0.0,27.360443147528958,0.0
 0.215079709264326,1.8542069175651248,0.8086394760336552,-177.6230513026925,0.645239127792978,2.999999999999991,0.7519772247297956,0.0,28.126986511853136,0.0
 0.21816908048104103,1.852201074074382,0.808553167184682,-177.53615660014987,0.6545072414431231,3.000000000000027,0.7617921062510256,0.0,28.895934959108406,0.0
 0.22118806812889433,1.850213425206149,0.8084646091007319,-177.4489201294351,0.663564204386683,2.999999999999982,0.7716361307757901,0.0,29.6671799786359,0.0
 0.22413974076269075,1.848243822845721,0.8083738386461675,-177.36135232617025,0.6724192222880722,2.9999999999999813,0.7815031624334697,0.0,30.4405748915748,0.0
