# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.5955116706686767,4.6322157611766865,178.96276965283974,0,3.0,-0.19979236984775647,176.59355624500532,0.0,-0.00991003711575917
 0.040436805310154915,2.5930593697241036,4.632260160238581,178.96276965283974,0.12131041593046475,3.0,-0.19979236984775647,176.59315551476385,-1.6692655998915469,-0.07104496634986386
 0.05735746142726637,2.590577684149258,4.632306315118271,178.93452458365584,0.1720723842817991,3.0,-0.19647850249043228,176.5919533873194,-2.145714045640373,-0.1529381198566326
 0.07045645087117312,2.5880667919439975,4.632354245354775,178.90641789802237,0.21136935261351938,3.0000000000000004,-0.19332876482549735,176.58995005250182,-2.5119415920031942,-0.25176244093879263
 0.08159483128431987,2.5855268711081814,4.632403970487108,178.87843893699502,0.2447844938529596,3.0,-0.19033321691374663,176.5871458266609,-2.815411139763052,-0.3642550086977199
 0.09149084906976511,2.582958099641666,4.632455510054288,178.85057757828258,0.2744725472092953,2.9999999999999973,-0.18748267901397414,176.5835411526164,-3.076634323420882,-0.4882720497622311
 0.10051154364033607,2.5803606555443106,4.6325088835953325,178.82282419974567,0.3015346309210082,2.9999999999999987,-0.18476866034825606,176.57913659958814,-3.3069249852979934,-0.6222615569388036
 0.10887416290229142,2.5777347168159723,4.632564110649259,178.79516964516577,0.3266224887068742,2.9999999999999982,-0.18218330425069976,176.5739328631061,-3.5133773378205837,-0.7650301097367543
 0.11671973411452491,2.57508046145651,4.632621210755084,178.76760519306646,0.35015920234357467,2.9999999999999982,-0.1797193306024849,176.56793076490067,-3.7008142198245695,-0.9156219330900113
 0.12414584731949836,2.5723980674657803,4.6326802034518275,178.74012252771948,0.37243754195849504,3.0000000000000018,-0.1773699800573505,176.56113125277258,-3.87270288618667,-1.0732488566789053
 0.13122328540063058,2.5696877128436415,4.632741108278502,178.71271371283584,0.3936698562018917,3.0000000000000018,-0.175128982549744,176.5535354004438,-4.03164056514761,-1.2372464269968613
 0.13800527553079997,2.5669495755899527,4.632803944774129,178.6853711663146,0.4140158265923999,3.0,-0.1729905030035664,176.5451444073873,-4.179634619919768,-1.4070447359445568
 0.1445330059677961,2.56418383370457,4.632868732477724,178.65808763819066,0.4335990179033883,2.9999999999999956,-0.17094911628262408,176.53595959863827,-4.318275502372141,-1.5821481234659265
 0.15083909950346464,2.5613906651873526,4.632935490928304,178.6308561889599,0.4525172985103939,3.000000000000009,-0.16899976805960562,176.5259824245844,-4.4488486685385595,-1.7621205290367878
 0.15694989820862373,2.5585702480381585,4.633004239664887,178.60367017027679,0.4708496946258712,2.9999999999999956,-0.16713774345840285,176.51521446073724,-4.572410332033994,-1.9465746003712072
 0.16288702142600173,2.555722760256845,4.63307499822649,178.57652320673506,0.48866106427800515,3.0,-0.16535864712595666,176.50365740748302,-4.689840376295091,-2.135163392611531
 0.16866846078155373,2.55284837984327,4.633147786152129,178.5494091790123,0.5060053823446612,3.000000000000005,-0.16365836968878428,176.49131308981444,-4.801880435490957,-2.3275739087831964
 0.17430936985109888,2.5499472847972924,4.633222622980824,178.52232220811288,0.5229281095532966,2.999999999999995,-0.16203307169178005,176.47818345704235,-4.9091619068051715,-2.5235219828083872
 0.17982264639440546,2.5470196531187685,4.633299528251589,178.49525664092477,0.5394679391832164,3.00000000000002,-0.16047916348506297,176.464270582488,-5.01222713663462,-2.72274816361126
 0.18521937001682953,2.544065662807558,4.633378521503444,178.46820703633554,0.5556581100504887,3.0000000000000053,-0.15899327908718633,176.44957666315554,-5.1115454728810095,-2.925014359884443
 0.19050913678943932,2.5410854918635177,4.633459622275405,178.44116815293643,0.5715274103683181,3.0000000000000107,-0.15757227023772902,176.43410401938522,-5.207526003630198,-3.130101073139631
 0.19570031896496068,2.5380793182865053,4.63354285010649,178.41413493676782,0.5871009568948822,2.9999999999999947,-0.15621317800725557,176.41785509448675,-5.300527341855817,-3.3378050918818003
 0.20080026928090203,2.53504732007638,4.633628224535716,178.38710251067604,0.6024008078427062,3.0,-0.15491323139487612,176.40083245435386,-5.390865716906422,-3.5479375528771078
 0.20581548362162938,2.531989675232999,4.6337157651020995,178.36006616362369,0.6174464508648884,3.0000000000000164,-0.15366982619405606,176.38303878705867,-5.4788212937210075,-3.760322297239022
 0.21075173194394484,2.52890656175622,4.633805491344659,178.3330213412043,0.6322551958318348,3.0000000000000058,-0.15248051171686927,176.36447690242755,-5.5646434444662605,-3.974794466675777
 0.21561416470425912,2.525798157645901,4.63389742280241,178.30596363662045,0.6468424941127776,3.0,-0.1513429897993987,176.34514973159727,-5.648555108383687,-4.1911992965706855
 0.22040740015398377,2.522664640901901,4.6339915790143715,178.27888878203524,0.6612222004619516,3.0,-0.15025509285381855,176.3250603265521,-5.73075631258033,-4.409391072184609
 0.22513559653501458,2.5195061895240767,4.634087979519561,178.2517926407775,0.675406789605044,2.9999999999999942,-0.14921477907665381,176.30421185964204,-5.811427217608934,-4.629232221145641
 0.22980251224117657,2.516322981512286,4.634186643856993,178.22467119982045,0.68940753672353,3.0000000000000058,-0.14822013001658715,176.2826076230817,-5.890730656395594,-4.850592520234894
 0.23441155630290572,2.5131151948663875,4.634287591565688,178.19752056266933,0.7032346689087174,3.000000000000006,-0.1472693319218936,176.26025102843045,-5.968814222753885,-5.0733483991437085
